Age,SeniorCitizen,TenureMonths,MonthlyCharges,TotalCharges,SupportTickets,SatisfactionScore,AverageMonthlySpend,Gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,InternetService_DSL,InternetService_Fiber Optic,InternetService_Unknown,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit Card,PaymentMethod_Electronic Check,PaymentMethod_Mailed Check,TenureGroup_1-2 Years,TenureGroup_2-4 Years,TenureGroup_4-6 Years,MonthlyChargeCategory_Low,MonthlyChargeCategory_Medium,SupportLevel_Low,SupportLevel_Medium
-1.3649817992936384,-0.6958664064737047,-1.4636528721102784,-1.8808056096887358,-1.3348625479805518,0.6113960945320399,-0.6989198859983002,-1.9842624879412565,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
-0.6508170042915586,-0.6958664064737047,-0.5702605486672138,0.9959818157706951,-0.1693856038969726,0.6113960945320399,-0.6989198859983002,0.8750694031014066,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
-0.6508170042915586,-0.6958664064737047,0.1350491803667847,-1.4024639066263949,-0.6469787086380998,-1.1470683154109114,-1.4011754860970695,-1.2802974686354787,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False
-0.10145946967457416,-0.6958664064737047,-0.5232399000649471,0.4179294478446553,-0.2864522007144158,-0.26783611043943567,1.407846914298008,0.4183568074766286,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,True,False
-0.8705600181383524,-0.6958664064737047,-1.0404670346898794,1.2344789465933272,-0.5973017955408391,0.6113960945320399,0.7055913141992386,1.241429447836699,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
-1.3100460458319398,-0.6958664064737047,-1.6987561151216113,0.12822954317309654,-1.3768358506680516,-0.26783611043943567,0.7055913141992386,-2.5569138467121393,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False
0.9972555995593947,1.437057444786693,0.37015242337811755,-0.16416524433261634,0.19325586171303036,0.6113960945320399,-1.4011754860970695,-0.12269566807598001,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
-0.9804315250617492,-0.6958664064737047,-1.6987561151216113,0.009205551331293142,-1.3768358506680516,0.6113960945320399,0.003335714100469177,-2.5569138467121393,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True
-1.4748533062170353,-0.6958664064737047,0.22909047757131784,1.3984176523376979,0.9570015117865591,1.4906282995035156,1.407846914298008,1.3261442483120267,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
1.3818058737912837,1.437057444786693,-1.416632223508012,-1.1226452390134007,-1.2219397926764197,-1.1470683154109114,0.003335714100469177,-0.7958452547398698,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False
-0.5958812508298601,-0.6958664064737047,-1.2285496290989457,1.064701328041623,-0.8518160494377822,2.369860504474991,0.7055913141992386,1.0245687065498748,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.8324483391742994,1.437057444786693,-0.6172811972694803,-0.13811471026912742,-0.5496968032002341,-0.26783611043943567,0.003335714100469177,-0.10368623536586387,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,True,False
-0.04652371621287572,-0.6958664064737047,-1.416632223508012,0.3667266739957286,-1.1092998514815047,-1.1470683154109114,0.003335714100469177,0.48479845699800184,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
-0.9804315250617492,-0.6958664064737047,0.37015242337811755,0.21177091103187157,0.4529837322320621,-1.1470683154109114,0.7055913141992386,0.2799778184027732,False,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False
-0.9254957716000508,-0.6958664064737047,-0.8523844402808132,0.6151050418769248,-0.5562507127746993,-0.26783611043943567,-1.4011754860970695,0.5529279661791155,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False
0.3380265580190134,-0.6958664064737047,-0.5232399000649471,0.7291884151894459,-0.1550973432487011,-1.1470683154109114,-0.6989198859983002,0.7767776740399777,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
-1.3649817992936384,-0.6958664064737047,-1.1345083318944125,0.9932869329365409,-0.7657483382436544,-0.26783611043943567,-1.4011754860970695,0.9169222180352559,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.5409454973681617,-0.6958664064737047,1.4516273412302485,0.6348675159940549,1.789163583759384,-0.26783611043943567,0.7055913141992386,0.6665528445110591,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
-0.21133097659797104,-0.6958664064737047,0.6992969635939835,-1.0602137866888324,-0.20993253977276893,2.369860504474991,-0.6989198859983002,-0.996097328217293,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
-0.5958812508298601,-0.6958664064737047,-1.6517354665193447,0.4974284914521991,-1.3497348812456846,0.6113960945320399,1.407846914298008,-0.708190256949395,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.5958812508298601,-0.6958664064737047,-0.8994050888830797,-0.15518230155210275,-0.7648138220566763,0.6113960945320399,-0.6989198859983002,-0.10104432516679165,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,True,False,True
0.6676410787892041,1.437057444786693,-1.510673520712545,-0.9739775359959035,-1.2791850572616417,-0.26783611043943567,-1.4011754860970695,-0.891573739168941,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
-0.1563952231362726,-0.6958664064737047,0.6992969635939835,-1.8143318331129363,-0.6813160303767385,-1.1470683154109114,1.407846914298008,-1.6266064130839322,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False
-0.4310739904447648,-0.6958664064737047,1.2635447468211822,-0.638913770282752,0.44421034671352366,-0.26783611043943567,0.7055913141992386,-0.5850924697432227,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False
-1.3100460458319398,-0.6958664064737047,1.075462152412116,0.5827664478670764,1.3408909243846971,-1.1470683154109114,0.7055913141992386,0.5853376234281034,False,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1.6015488876380777,1.437057444786693,1.4516273412302485,-0.41209446507478725,0.8183549688092909,0.6113960945320399,0.003335714100469177,-0.3218772858973794,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True
0.5028338184041087,-0.6958664064737047,-0.8994050888830797,-0.5778297593752605,-0.8438603655828497,-0.26783611043943567,0.7055913141992386,-0.4182355175653668,True,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False
-1.090303031985146,-0.6958664064737047,1.2635447468211822,-0.8670805169077934,0.2564094819277656,-1.1470683154109114,0.7055913141992386,-0.7884424782879061,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,True,False
-0.6508170042915586,-0.6958664064737047,-1.6047148179170783,-0.9627488575202617,-1.3358585454956204,0.6113960945320399,1.407846914298008,-1.1592570039525327,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
0.9423198460976963,1.437057444786693,0.08802853176451815,0.6860702898429816,0.4090122863816155,1.4906282995035156,0.7055913141992386,0.6489722283570194,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
-1.6396605666021307,-0.6958664064737047,0.18206982896905127,1.4514170147427268,0.9561161806620534,-0.26783611043943567,-0.6989198859983002,1.4217108538357377,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1.1071271064827917,1.437057444786693,-1.6517354665193447,-0.7215568438634755,-1.348228588707463,2.369860504474991,-1.4011754860970695,-0.6054367906399865,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.7606885112149555,-0.6958664064737047,-0.6643018458717469,0.10936536333401824,-0.5198107296153597,-1.1470683154109114,0.7055913141992386,0.10049286751166388,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False
1.0521913530210931,1.437057444786693,-0.7113224944740134,-0.058615666661583285,-0.5775109560284527,0.6113960945320399,1.407846914298008,0.03960333664111613,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,True
0.28309080455731495,-0.6958664064737047,-0.6172811972694803,0.8199161372726315,-0.2737686027293107,0.6113960945320399,0.003335714100469177,0.7146945220371977,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True
-0.4310739904447648,-0.6958664064737047,1.1695034496166492,-1.8808056096887358,-0.6541289870950446,-0.26783611043943567,-0.6989198859983002,-1.7487126281638188,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,True,False
-1.4199175527553367,-0.6958664064737047,0.04100788316225158,0.28857507180526126,0.18882305795769308,-0.26783611043943567,1.407846914298008,0.3296594259286455,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False
-1.6396605666021307,-0.6958664064737047,-0.19409535984908124,0.550877000996254,0.10811037044026275,0.6113960945320399,-0.6989198859983002,0.6086268689484222,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
-0.8156242646766539,-0.6958664064737047,-1.2755702777012121,0.9762193416535656,-0.9050035463690201,0.6113960945320399,0.003335714100469177,1.019372782970056,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-1.3100460458319398,-0.6958664064737047,0.8403589094007832,-0.563457050926439,0.2668920483672248,-0.26783611043943567,0.7055913141992386,-0.4804550234554816,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False
1.6015488876380777,1.437057444786693,-1.3225909263034787,1.1033279819978308,-0.9209640991413578,-0.26783611043943567,0.003335714100469177,1.3303126940582775,True,True,True,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
-0.8705600181383524,-0.6958664064737047,1.1695034496166492,0.7799420418993466,1.5660908810480092,-1.1470683154109114,-0.6989198859983002,0.7341535148351699,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False
-1.1452387854468447,-0.6958664064737047,-1.0404670346898794,0.09005203635591434,-0.8260492248349827,-0.26783611043943567,1.407846914298008,0.1268389325282876,False,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False
-0.4860097439064633,-0.6958664064737047,0.5582350177871838,1.9019115951854761,1.7069507518365417,-0.26783611043943567,0.003335714100469177,1.8256700295582178,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False
-1.6396605666021307,-0.6958664064737047,1.4046066926279819,1.4895945215599093,2.4864848069637535,-0.26783611043943567,1.407846914298008,1.4361290651766612,True,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
-1.6396605666021307,-0.6958664064737047,-0.006012765440014981,-1.3800065496751113,-0.6563423149063087,-0.26783611043943567,1.407846914298008,-1.191655800982744,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False
0.777512585712601,1.437057444786693,-1.5576941693148116,-0.4408398819724303,-1.2822160867365118,1.4906282995035156,-0.6989198859983002,-0.4053820827641179,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
-1.5297890596787338,-0.6958664064737047,1.1224828010143826,-0.5989396749094671,0.4116621316223236,0.6113960945320399,0.7055913141992386,-0.5235066288296069,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,True
-0.10145946967457416,-0.6958664064737047,-1.510673520712545,0.26117709632469527,-1.1890165414838663,-0.26783611043943567,-1.4011754860970695,0.6461633392941039,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
0.17321929763391805,-0.6958664064737047,0.5582350177871838,1.38673982672303,1.3495351991142455,-0.26783611043943567,1.407846914298008,1.3177218994195148,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
-0.8156242646766539,-0.6958664064737047,-1.0404670346898794,-0.31507868304524217,-0.9247759414829794,0.6113960945320399,0.7055913141992386,-0.35421505056106534,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True
-0.6508170042915586,-0.6958664064737047,-1.1345083318944125,-0.8378859528711248,-1.0759031940626531,-0.26783611043943567,0.003335714100469177,-0.8462084332949235,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0.6676410787892041,1.437057444786693,0.04100788316225158,-0.7934203861075831,-0.3689171060824303,1.4906282995035156,0.7055913141992386,-0.6986346946660158,False,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True
0.4478980649424103,-0.6958664064737047,1.6397099356393148,0.6227405432403613,1.9384648408947651,-0.26783611043943567,-0.6989198859983002,0.6283963523270374,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
0.8873840926359978,1.437057444786693,1.6867305842415814,-1.4087519665727541,0.00744699195741012,-0.26783611043943567,0.003335714100469177,-1.2453800197906622,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,True,False,True,False
0.2281550510956165,-0.6958664064737047,0.5112143691849172,-0.7956661218027117,-0.12377260658650525,1.4906282995035156,1.407846914298008,-0.7382087250922392,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
-1.6396605666021307,-0.6958664064737047,0.4171730719803841,0.6169016304330278,0.7515063207763064,-1.1470683154109114,-0.6989198859983002,0.6694704350649202,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
-0.5409454973681617,-0.6958664064737047,1.1695034496166492,1.8242091401340346,2.5012280294398965,-0.26783611043943567,-1.4011754860970695,1.7799149721203713,True,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
0.777512585712601,1.437057444786693,-0.5232399000649471,-0.09544573206168842,-0.4516033442315713,-1.1470683154109114,-0.6989198859983002,-0.03228214958513905,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,True,False
1.2169986134061885,1.437057444786693,1.0284415038098493,-0.8810040782175893,0.14978241462011815,-0.26783611043943567,0.7055913141992386,-0.7613964501305791,False,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False
0.8873840926359978,1.437057444786693,-1.416632223508012,-0.9259187921201566,-1.2516045334801675,-0.26783611043943567,0.7055913141992386,-1.1331142853132683,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False
-0.5958812508298601,-0.6958664064737047,0.04100788316225158,1.4442306605183162,0.7932398462842527,1.4906282995035156,0.003335714100469177,1.4440102830065977,True,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
1.2169986134061885,1.437057444786693,1.2165240982189156,-0.4408398819724303,0.6251621915499812,-1.1470683154109114,1.407846914298008,-0.3541947569205829,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False
-1.200174538908543,-0.6958664064737047,0.9814208552075828,0.1641613142951502,0.9348251967442547,-1.1470683154109114,-0.6989198859983002,0.20962298189793707,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
0.8873840926359978,1.437057444786693,-1.5576941693148116,0.5962408620378471,-1.264952129808652,-1.1470683154109114,0.003335714100469177,-0.01282190127184736,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False
-1.5297890596787338,-0.6958664064737047,-0.8523844402808132,0.40759906364706466,-0.6213901798867633,0.6113960945320399,1.407846914298008,0.30606334587340545,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True
1.4916773807146808,1.437057444786693,1.4986479898325151,-1.8808056096887358,-0.5149721490946241,0.6113960945320399,0.003335714100469177,-1.6923106553764968,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True
1.3268701203295854,1.437057444786693,1.6397099356393148,0.8401277585287868,2.15040327508892,-0.26783611043943567,1.407846914298008,0.8320248369845786,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
-1.4748533062170353,-0.6958664064737047,-0.006012765440014981,0.5616565323328699,0.2492100184083485,-1.1470683154109114,-0.6989198859983002,0.5242688361200293,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0.11828354417221962,-0.6958664064737047,0.2761111261735844,0.5751309465036406,0.5834655548388893,3.249092709446467,1.407846914298008,0.6269956737371638,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
